Date,Category,Demand,Predicted_Demand
12/12/2023,Groceries,150,177.99
12/13/2023,Groceries,239,226.09
12/14/2023,Groceries,130,133.74
12/15/2023,Groceries,97,112.09
12/16/2023,Groceries,69,104.71
12/17/2023,Groceries,172,152.59
12/18/2023,Groceries,152,132.18
12/19/2023,Groceries,106,106.35
12/20/2023,Groceries,113,123.75
12/21/2023,Groceries,116,135.45
12/22/2023,Groceries,70,74.47
12/23/2023,Groceries,126,105.43
12/24/2023,Groceries,125,106.86
12/25/2023,Groceries,60,71.52
12/26/2023,Groceries,203,149.27
12/27/2023,Groceries,39,90.87
12/28/2023,Groceries,59,75.99
12/29/2023,Groceries,92,86.72
12/30/2023,Groceries,76,84.85
12/31/2023,Groceries,68,86.89
1/1/2024,Groceries,86,79.37
1/2/2024,Groceries,59,57.38
1/3/2024,Groceries,73,62.28
1/4/2024,Groceries,49,57.43
1/5/2024,Groceries,69,64.92
1/6/2024,Groceries,57,68.71
1/7/2024,Groceries,40,52.37
1/8/2024,Groceries,47,50.56
1/9/2024,Groceries,138,73.24
1/10/2024,Groceries,88,62.81
1/11/2024,Groceries,175,92.3
1/12/2024,Groceries,106,84.15
1/13/2024,Groceries,102,80.22
1/14/2024,Groceries,81,69.23
1/15/2024,Groceries,131,122.27
1/16/2024,Groceries,110,117.92
1/17/2024,Groceries,161,114.73
1/18/2024,Groceries,24,92.12
1/19/2024,Groceries,128,105.25
1/20/2024,Groceries,106,116.38
1/21/2024,Groceries,133,121.58
1/22/2024,Groceries,106,98.59
1/23/2024,Groceries,121,96.14
1/24/2024,Groceries,193,114.91
1/25/2024,Groceries,180,134.96
1/26/2024,Groceries,94,92.89
1/27/2024,Groceries,164,154.56
1/28/2024,Groceries,103,100.44
1/29/2024,Groceries,138,111.27
1/30/2024,Groceries,151,150.3
9/3/2023,Groceries,179,175.9
9/4/2023,Groceries,120,154.22
9/5/2023,Groceries,141,143.99
9/6/2023,Groceries,66,99.68
9/7/2023,Groceries,119,141.61
9/8/2023,Groceries,81,88.17
9/9/2023,Groceries,116,99.62
9/10/2023,Groceries,117,100.07
9/11/2023,Groceries,85,88.79
9/12/2023,Groceries,138,103.03
9/13/2023,Groceries,129,125.91
9/14/2023,Groceries,76,85.3
9/15/2023,Groceries,164,139.68
9/16/2023,Groceries,167,140.89
9/17/2023,Groceries,127,151.03
9/18/2023,Groceries,101,101.98
9/19/2023,Groceries,83,124.57
9/20/2023,Groceries,95,89.33
9/21/2023,Groceries,201,153.11
9/22/2023,Groceries,101,118.26
9/23/2023,Groceries,94,98.17
9/24/2023,Groceries,99,95.11
9/25/2023,Groceries,174,123.88
9/26/2023,Groceries,88,102.52
9/27/2023,Groceries,75,98.5
9/28/2023,Groceries,141,115.13
9/29/2023,Groceries,74,88.85
9/30/2023,Groceries,108,114.6
10/1/2023,Groceries,219,131.24
10/2/2023,Groceries,103,118.47
10/3/2023,Groceries,103,118.29
10/4/2023,Groceries,153,149.54
10/5/2023,Groceries,91,102.32
10/6/2023,Groceries,180,138.78
10/7/2023,Groceries,67,128.24
10/8/2023,Groceries,57,85.28
10/9/2023,Groceries,53,80.29
10/10/2023,Groceries,61,83.17
10/11/2023,Groceries,70,73.53
10/12/2023,Groceries,85,97.66
10/13/2023,Groceries,101,71.32
10/14/2023,Groceries,80,80.64
10/15/2023,Groceries,62,78.49
10/16/2023,Groceries,105,71.56
10/17/2023,Groceries,31,80.57
10/18/2023,Groceries,78,69
10/19/2023,Groceries,113,89.93
10/20/2023,Groceries,97,78.08
10/21/2023,Groceries,92,98.79
10/22/2023,Groceries,125,96.27
10/23/2023,Groceries,63,71.02
10/24/2023,Groceries,58,77.92
10/25/2023,Groceries,111,89.75
10/26/2023,Groceries,137,116.92
10/27/2023,Groceries,134,121.25
10/28/2023,Groceries,121,112.94
10/29/2023,Groceries,160,114.03
10/30/2023,Groceries,157,128.71
10/31/2023,Groceries,116,130.1
11/1/2023,Groceries,99,101.46
11/2/2023,Groceries,111,165.55
11/3/2023,Groceries,153,154.31
11/4/2023,Groceries,270,162.74
11/5/2023,Groceries,78,123.65
11/6/2023,Groceries,70,89.96
11/7/2023,Groceries,90,140.1
11/8/2023,Groceries,204,170.32
11/9/2023,Groceries,133,138.2
11/10/2023,Groceries,131,141.31
11/11/2023,Groceries,219,139.17
11/12/2023,Groceries,130,157.95
11/13/2023,Groceries,136,121.91
11/14/2023,Groceries,69,105.06
11/15/2023,Groceries,174,172.67
11/16/2023,Groceries,125,119.06
11/17/2023,Groceries,100,120.2
11/18/2023,Groceries,171,145.91
11/19/2023,Groceries,200,153.42
11/20/2023,Groceries,76,102.64
11/21/2023,Groceries,139,124.7
11/22/2023,Groceries,204,179.43
11/23/2023,Groceries,69,135.8
11/24/2023,Groceries,116,122.89
11/25/2023,Groceries,125,108.85
11/26/2023,Groceries,48,78.98
11/27/2023,Groceries,152,106.56
11/28/2023,Groceries,131,108.07
11/29/2023,Groceries,125,115.4
11/30/2023,Groceries,85,84.01
12/1/2023,Groceries,161,130.5
12/2/2023,Groceries,100,100.19
12/3/2023,Groceries,118,129.75
12/4/2023,Groceries,131,127.24
12/5/2023,Groceries,97,97.03
12/6/2023,Groceries,182,150.07
12/7/2023,Groceries,109,128.87
12/8/2023,Groceries,176,157.23
12/9/2023,Groceries,108,151.88
12/10/2023,Groceries,146,162.39
12/11/2023,Groceries,77,136.81
12/12/2023,Groceries,129,107.23
12/13/2023,Groceries,144,138.73
12/14/2023,Groceries,79,92.64
12/15/2023,Groceries,51,81.04
12/16/2023,Groceries,52,87.33
12/17/2023,Groceries,106,99.46
12/18/2023,Groceries,100,135.82
12/19/2023,Groceries,38,67.86
12/20/2023,Groceries,224,136.48
12/21/2023,Groceries,181,97.88
12/22/2023,Groceries,104,99.89
12/23/2023,Groceries,84,98.48
12/24/2023,Groceries,207,170.97
12/25/2023,Groceries,4,137.72
12/26/2023,Groceries,172,142.19
12/27/2023,Groceries,96,129.08
12/28/2023,Groceries,123,94.4
12/29/2023,Groceries,66,79.47
12/30/2023,Groceries,86,86.96
12/31/2023,Groceries,95,91.16
1/1/2024,Groceries,94,102.42
1/2/2024,Groceries,52,67.66
1/3/2024,Groceries,58,68.32
1/4/2024,Groceries,45,67.19
1/5/2024,Groceries,193,85.22
1/6/2024,Groceries,75,72.47
1/7/2024,Groceries,68,99.99
1/8/2024,Groceries,56,58.22
1/9/2024,Groceries,161,70.6
1/10/2024,Groceries,186,123.89
1/11/2024,Groceries,124,121.69
1/12/2024,Groceries,116,115
1/13/2024,Groceries,107,103.95
1/14/2024,Groceries,114,112.02
1/15/2024,Groceries,119,101.77
1/16/2024,Groceries,142,142.93
1/17/2024,Groceries,98,124.74
1/18/2024,Groceries,122,107.2
1/19/2024,Groceries,116,119.54
1/20/2024,Groceries,58,112.85
1/21/2024,Groceries,77,106.85
1/22/2024,Groceries,94,106.02
1/23/2024,Groceries,96,85.38
1/24/2024,Groceries,228,117.44
1/25/2024,Groceries,90,109.24
1/26/2024,Groceries,18,76.04
1/27/2024,Groceries,137,111.77
1/28/2024,Groceries,104,89.86
1/29/2024,Groceries,94,90.45
1/30/2024,Groceries,132,124.53
9/3/2023,Electronics,134,146.66
9/4/2023,Electronics,158,145.43
9/5/2023,Electronics,174,156.44
9/6/2023,Electronics,63,86.71
9/7/2023,Electronics,97,110.69
9/8/2023,Electronics,69,107.31
9/9/2023,Electronics,39,63.33
9/10/2023,Electronics,165,150.25
9/11/2023,Electronics,131,131.68
9/12/2023,Electronics,115,107.7
9/13/2023,Electronics,105,126.83
9/14/2023,Electronics,89,101.44
9/15/2023,Electronics,137,134.02
9/16/2023,Electronics,183,183.09
9/17/2023,Electronics,104,127.21
9/18/2023,Electronics,112,123.36
9/19/2023,Electronics,122,114.91
9/20/2023,Electronics,70,70.54
9/21/2023,Electronics,123,114.2
9/22/2023,Electronics,177,172.41
9/23/2023,Electronics,92,106.68
9/24/2023,Electronics,86,84.71
9/25/2023,Electronics,141,135.47
9/26/2023,Electronics,82,83.59
9/27/2023,Electronics,83,84.62
9/28/2023,Electronics,134,141.13
9/29/2023,Electronics,88,86.18
9/30/2023,Electronics,84,111.86
10/1/2023,Electronics,146,163.67
10/2/2023,Electronics,78,97.45
10/3/2023,Electronics,107,116.05
10/4/2023,Electronics,65,74.31
10/5/2023,Electronics,204,152.15
10/6/2023,Electronics,51,66.43
10/7/2023,Electronics,49,105.29
10/8/2023,Electronics,72,99.21
10/9/2023,Electronics,38,58.36
10/10/2023,Electronics,158,139.93
10/11/2023,Electronics,35,57.68
10/12/2023,Electronics,51,58.36
10/13/2023,Electronics,64,76.43
10/14/2023,Electronics,54,74
10/15/2023,Electronics,49,69.24
10/16/2023,Electronics,62,54.71
10/17/2023,Electronics,148,106.55
10/18/2023,Electronics,75,80.42
10/19/2023,Electronics,78,94.5
10/20/2023,Electronics,56,52.57
10/21/2023,Electronics,99,111.63
10/22/2023,Electronics,78,74.58
10/23/2023,Electronics,64,98.65
10/24/2023,Electronics,57,68.98
10/25/2023,Electronics,177,113.66
10/26/2023,Electronics,99,131.17
10/27/2023,Electronics,77,114.89
10/28/2023,Electronics,114,112.82
10/29/2023,Electronics,41,80.15
10/30/2023,Electronics,84,89.46
10/31/2023,Electronics,134,141.14
11/1/2023,Electronics,93,94.81
11/2/2023,Electronics,142,132.58
11/3/2023,Electronics,108,115.2
11/4/2023,Electronics,151,154.11
11/5/2023,Electronics,145,158.1
11/6/2023,Electronics,181,177.07
11/7/2023,Electronics,104,104.97
11/8/2023,Electronics,113,113.25
11/9/2023,Electronics,76,80.64
11/10/2023,Electronics,139,157.71
11/11/2023,Electronics,190,191.71
11/12/2023,Electronics,48,91.46
11/13/2023,Electronics,104,111.78
11/14/2023,Electronics,150,142.66
11/15/2023,Electronics,98,136.26
11/16/2023,Electronics,100,111.93
11/17/2023,Electronics,188,177.29
11/18/2023,Electronics,56,131.91
11/19/2023,Electronics,122,122.35
11/20/2023,Electronics,109,109.78
11/21/2023,Electronics,84,113.07
11/22/2023,Electronics,138,133.05
11/23/2023,Electronics,77,81.9
11/24/2023,Electronics,136,131.1
11/25/2023,Electronics,127,137.39
11/26/2023,Electronics,123,137.82
11/27/2023,Electronics,96,101.06
11/28/2023,Electronics,92,105.53
11/29/2023,Electronics,142,134.73
11/30/2023,Electronics,140,143.88
12/1/2023,Electronics,199,195.75
12/2/2023,Electronics,105,115.59
12/3/2023,Electronics,156,165.88
12/4/2023,Electronics,94,147.35
12/5/2023,Electronics,59,77.29
12/6/2023,Electronics,215,204.87
12/7/2023,Electronics,169,171.48
12/8/2023,Electronics,120,136.18
12/9/2023,Electronics,69,126.25
12/10/2023,Electronics,67,76.29
12/11/2023,Electronics,146,149.58
12/12/2023,Electronics,97,109.71
12/13/2023,Electronics,103,119.58
12/14/2023,Electronics,138,133.02
12/15/2023,Electronics,104,116.69
12/16/2023,Electronics,66,117.49
12/17/2023,Electronics,144,138.43
12/18/2023,Electronics,121,117.53
12/19/2023,Electronics,124,128.73
12/20/2023,Electronics,141,131.37
12/21/2023,Electronics,131,122.63
12/22/2023,Electronics,73,120.58
12/23/2023,Electronics,111,118.17
12/24/2023,Electronics,65,67.2
12/25/2023,Electronics,131,138.98
12/26/2023,Electronics,122,137.94
12/27/2023,Electronics,37,72.07
12/28/2023,Electronics,64,71.78
12/29/2023,Electronics,96,103.95
12/30/2023,Electronics,18,54.62
12/31/2023,Electronics,31,58.11
1/1/2024,Electronics,53,62.63
1/2/2024,Electronics,57,53.95
1/3/2024,Electronics,40,47.15
1/4/2024,Electronics,67,62.64
1/5/2024,Electronics,48,50.76
1/6/2024,Electronics,108,76.56
1/7/2024,Electronics,54,62.73
1/8/2024,Electronics,53,49
1/9/2024,Electronics,56,83.28
1/10/2024,Electronics,46,87.08
1/11/2024,Electronics,157,123.38
1/12/2024,Electronics,72,82.75
1/13/2024,Electronics,64,99.36
1/14/2024,Electronics,116,89.06
1/15/2024,Electronics,87,108.48
1/16/2024,Electronics,66,80.69
1/17/2024,Electronics,194,159.71
1/18/2024,Electronics,108,124.85
1/19/2024,Electronics,133,137.92
1/20/2024,Electronics,166,174.02
1/21/2024,Electronics,75,81.21
1/22/2024,Electronics,141,165.45
1/23/2024,Electronics,102,103.62
1/24/2024,Electronics,81,85.98
1/25/2024,Electronics,106,115.92
1/26/2024,Electronics,91,95.39
1/27/2024,Electronics,101,113.42
1/28/2024,Electronics,106,110.29
1/29/2024,Electronics,114,111.25
1/30/2024,Electronics,134,146.87
9/3/2023,Furniture,126,112.48
9/4/2023,Furniture,154,99.18
9/5/2023,Furniture,39,48.56
9/6/2023,Furniture,73,75.26
9/7/2023,Furniture,96,82.13
9/8/2023,Furniture,74,85.02
9/9/2023,Furniture,37,49
9/10/2023,Furniture,124,110.56
9/11/2023,Furniture,75,80.17
9/12/2023,Furniture,58,60.24
9/13/2023,Furniture,66,66.65
9/14/2023,Furniture,55,55.18
9/15/2023,Furniture,60,48.58
9/16/2023,Furniture,85,82.25
9/17/2023,Furniture,118,92.21
9/18/2023,Furniture,108,91.39
9/19/2023,Furniture,59,62.2
9/20/2023,Furniture,82,83.91
9/21/2023,Furniture,76,85.83
9/22/2023,Furniture,86,88.61
9/23/2023,Furniture,84,85.67
9/24/2023,Furniture,49,56.08
9/25/2023,Furniture,54,57.39
9/26/2023,Furniture,62,56.42
9/27/2023,Furniture,74,60.43
9/28/2023,Furniture,92,86.01
9/29/2023,Furniture,42,41.08
9/30/2023,Furniture,67,59.16
10/1/2023,Furniture,74,66.86
10/2/2023,Furniture,65,74.79
10/3/2023,Furniture,144,107.96
10/4/2023,Furniture,68,63.58
10/5/2023,Furniture,70,64.57
10/6/2023,Furniture,76,74.05
10/7/2023,Furniture,50,33.25
10/8/2023,Furniture,38,38.78
10/9/2023,Furniture,42,37.77
10/10/2023,Furniture,67,45.36
10/11/2023,Furniture,28,30.55
10/12/2023,Furniture,50,50.68
10/13/2023,Furniture,70,51.84
10/14/2023,Furniture,45,49.96
10/15/2023,Furniture,30,31.27
10/16/2023,Furniture,16,29.2
10/17/2023,Furniture,35,35.2
10/18/2023,Furniture,47,46.77
10/19/2023,Furniture,38,33.12
10/20/2023,Furniture,39,39.95
10/21/2023,Furniture,35,44.45
10/22/2023,Furniture,25,29.33
10/23/2023,Furniture,35,31.2
10/24/2023,Furniture,25,30.88
10/25/2023,Furniture,98,71.18
10/26/2023,Furniture,99,72.6
10/27/2023,Furniture,68,59.68
10/28/2023,Furniture,82,67.98
10/29/2023,Furniture,79,69.77
10/30/2023,Furniture,83,81.58
10/31/2023,Furniture,107,89.82
11/1/2023,Furniture,72,85.76
11/2/2023,Furniture,56,56.46
11/3/2023,Furniture,29,53.75
11/4/2023,Furniture,116,104.43
11/5/2023,Furniture,32,36.13
11/6/2023,Furniture,81,66.66
11/7/2023,Furniture,32,41.46
11/8/2023,Furniture,51,47.38
11/9/2023,Furniture,105,79.93
11/10/2023,Furniture,91,85.6
11/11/2023,Furniture,81,66.11
11/12/2023,Furniture,71,66.98
11/13/2023,Furniture,74,69.22
11/14/2023,Furniture,58,63.74
11/15/2023,Furniture,71,63.55
11/16/2023,Furniture,74,83.99
11/17/2023,Furniture,73,77.9
11/18/2023,Furniture,152,106.01
11/19/2023,Furniture,85,83.57
11/20/2023,Furniture,116,91.5
11/21/2023,Furniture,100,84.72
11/22/2023,Furniture,91,70.29
11/23/2023,Furniture,158,114.11
11/24/2023,Furniture,146,116.65
11/25/2023,Furniture,108,98.67
11/26/2023,Furniture,126,125.96
11/27/2023,Furniture,70,84.82
11/28/2023,Furniture,52,84.51
11/29/2023,Furniture,102,102.61
11/30/2023,Furniture,84,80.32
12/1/2023,Furniture,95,93.91
12/2/2023,Furniture,165,107.28
12/3/2023,Furniture,100,98.81
12/4/2023,Furniture,92,68.95
12/5/2023,Furniture,57,65.32
12/6/2023,Furniture,72,79.31
12/7/2023,Furniture,93,80.59
12/8/2023,Furniture,78,80.3
12/9/2023,Furniture,85,85.58
12/10/2023,Furniture,73,77.22
12/11/2023,Furniture,54,55.62
12/12/2023,Furniture,79,71.28
12/13/2023,Furniture,89,85.87
12/14/2023,Furniture,82,82.8
12/15/2023,Furniture,113,102.51
12/16/2023,Furniture,77,69.44
12/17/2023,Furniture,122,106.28
12/18/2023,Furniture,55,74.44
12/19/2023,Furniture,79,82.86
12/20/2023,Furniture,49,65.39
12/21/2023,Furniture,37,45.69
12/22/2023,Furniture,102,93.12
12/23/2023,Furniture,81,78.73
12/24/2023,Furniture,53,47.53
12/25/2023,Furniture,76,58.08
12/26/2023,Furniture,113,96.03
12/27/2023,Furniture,30,33.77
12/28/2023,Furniture,43,38.62
12/29/2023,Furniture,29,37.88
12/30/2023,Furniture,44,33.63
12/31/2023,Furniture,37,46.05
1/1/2024,Furniture,23,26.88
1/2/2024,Furniture,28,29.04
1/3/2024,Furniture,35,31.11
1/4/2024,Furniture,22,24.25
1/5/2024,Furniture,46,34.28
1/6/2024,Furniture,35,32.01
1/7/2024,Furniture,41,35.02
1/8/2024,Furniture,22,27.37
1/9/2024,Furniture,139,76.5
1/10/2024,Furniture,67,68.61
1/11/2024,Furniture,87,63.46
1/12/2024,Furniture,102,77.75
1/13/2024,Furniture,69,79.93
1/14/2024,Furniture,58,58.21
1/15/2024,Furniture,98,75.96
1/16/2024,Furniture,106,97.38
1/17/2024,Furniture,66,75.39
1/18/2024,Furniture,91,89.38
1/19/2024,Furniture,87,82.15
1/20/2024,Furniture,133,89.3
1/21/2024,Furniture,92,81.06
1/22/2024,Furniture,94,86.85
1/23/2024,Furniture,109,95.12
1/24/2024,Furniture,111,83.76
1/25/2024,Furniture,85,77.39
1/26/2024,Furniture,93,77.01
1/27/2024,Furniture,107,84.56
1/28/2024,Furniture,112,82.04
1/29/2024,Furniture,43,55.02
1/30/2024,Furniture,49,54.47
9/3/2023,Groceries,156,139.12
9/4/2023,Groceries,121,122.26
9/5/2023,Groceries,130,154.07
9/6/2023,Groceries,120,112.86
9/7/2023,Groceries,63,93.5
9/8/2023,Groceries,96,97.52
9/9/2023,Groceries,263,182.49
9/10/2023,Groceries,154,167.25
9/11/2023,Groceries,100,108.73
9/12/2023,Groceries,68,95.33
9/13/2023,Groceries,119,132.08
9/14/2023,Groceries,105,153.47
9/15/2023,Groceries,100,142.63
9/16/2023,Groceries,193,172.46
9/17/2023,Groceries,134,119.26
9/18/2023,Groceries,72,74.64
9/19/2023,Groceries,113,98.1
9/20/2023,Groceries,65,68.33
9/21/2023,Groceries,153,138.24
9/22/2023,Groceries,127,152.04
9/23/2023,Groceries,106,89.19
9/24/2023,Groceries,181,139.37
9/25/2023,Groceries,145,133.95
9/26/2023,Groceries,83,112.33
9/27/2023,Groceries,89,99.84
9/28/2023,Groceries,78,90.98
9/29/2023,Groceries,111,105.34
9/30/2023,Groceries,133,109.75
10/1/2023,Groceries,140,159.44
10/2/2023,Groceries,158,130.12
10/3/2023,Groceries,96,127.05
10/4/2023,Groceries,125,113.89
10/5/2023,Groceries,83,83.24
10/6/2023,Groceries,116,110.69
10/7/2023,Groceries,17,68.95
10/8/2023,Groceries,92,84.38
10/9/2023,Groceries,70,74.18
10/10/2023,Groceries,87,95.41
10/11/2023,Groceries,80,73.33
10/12/2023,Groceries,119,88.98
10/13/2023,Groceries,76,76.84
10/14/2023,Groceries,107,84.38
10/15/2023,Groceries,94,87.45
10/16/2023,Groceries,90,97.97
10/17/2023,Groceries,97,90.65
10/18/2023,Groceries,98,96.43
10/19/2023,Groceries,61,76.77
10/20/2023,Groceries,143,111.89
10/21/2023,Groceries,26,75.54
10/22/2023,Groceries,122,96.93
10/23/2023,Groceries,89,93.96
10/24/2023,Groceries,76,82.56
10/25/2023,Groceries,158,109.64
10/26/2023,Groceries,84,99.23
10/27/2023,Groceries,167,123.46
10/28/2023,Groceries,198,129.37
10/29/2023,Groceries,110,110.94
10/30/2023,Groceries,132,124.48
10/31/2023,Groceries,107,135.59
11/1/2023,Groceries,118,136.44
11/2/2023,Groceries,181,161.06
11/3/2023,Groceries,103,116.64
11/4/2023,Groceries,95,122.85
11/5/2023,Groceries,88,133.76
11/6/2023,Groceries,133,112.66
11/7/2023,Groceries,84,85.54
11/8/2023,Groceries,128,111.12
11/9/2023,Groceries,32,70.24
11/10/2023,Groceries,75,89.34
11/11/2023,Groceries,94,108.73
11/12/2023,Groceries,94,100.74
11/13/2023,Groceries,82,76.87
11/14/2023,Groceries,92,92.37
11/15/2023,Groceries,101,81.94
11/16/2023,Groceries,264,169.44
11/17/2023,Groceries,54,69.86
11/18/2023,Groceries,169,170.05
11/19/2023,Groceries,125,130.43
11/20/2023,Groceries,118,129.25
11/21/2023,Groceries,152,167.45
11/22/2023,Groceries,111,125.55
11/23/2023,Groceries,107,139.59
11/24/2023,Groceries,105,111.36
11/25/2023,Groceries,102,127.97
11/26/2023,Groceries,87,90.42
11/27/2023,Groceries,149,121.93
11/28/2023,Groceries,117,120.06
11/29/2023,Groceries,126,124.5
11/30/2023,Groceries,134,115.94
12/1/2023,Groceries,160,146.8
12/2/2023,Groceries,114,132.88
12/3/2023,Groceries,113,133.06
12/4/2023,Groceries,141,168.73
12/5/2023,Groceries,138,142.23
12/6/2023,Groceries,80,168.46
12/7/2023,Groceries,132,133.26
12/8/2023,Groceries,140,128.28
12/9/2023,Groceries,93,97.56
12/10/2023,Groceries,149,125.29
12/11/2023,Groceries,94,97.55
12/12/2023,Groceries,137,116.94
12/13/2023,Groceries,117,151.98
12/14/2023,Groceries,102,99.94
12/15/2023,Groceries,105,94.74
12/16/2023,Groceries,152,119.41
12/17/2023,Groceries,152,136.52
12/18/2023,Groceries,106,122.88
12/19/2023,Groceries,116,104.82
12/20/2023,Groceries,15,122.23
12/21/2023,Groceries,153,173.31
12/22/2023,Groceries,125,135.84
12/23/2023,Groceries,141,113.63
12/24/2023,Groceries,157,119.48
12/25/2023,Groceries,129,111.38
12/26/2023,Groceries,55,76.05
12/27/2023,Groceries,85,144.16
12/28/2023,Groceries,92,92.58
12/29/2023,Groceries,45,90.2
12/30/2023,Groceries,72,86.49
12/31/2023,Groceries,105,88.18
1/1/2024,Groceries,67,62.74
1/2/2024,Groceries,82,92.52
1/3/2024,Groceries,36,63.38
1/4/2024,Groceries,85,58.76
1/5/2024,Groceries,95,82.86
1/6/2024,Groceries,90,77.06
1/7/2024,Groceries,140,102.44
1/8/2024,Groceries,69,68.23
1/9/2024,Groceries,162,121.88
1/10/2024,Groceries,117,121.91
1/11/2024,Groceries,83,93
1/12/2024,Groceries,88,96.49
1/13/2024,Groceries,124,117.94
1/14/2024,Groceries,151,118.95
1/15/2024,Groceries,87,103.97
1/16/2024,Groceries,148,128.57
1/17/2024,Groceries,144,114.32
1/18/2024,Groceries,111,110.51
1/19/2024,Groceries,137,128.65
1/20/2024,Groceries,206,164.82
1/21/2024,Groceries,112,108.84
1/22/2024,Groceries,174,150.61
1/23/2024,Groceries,57,109.82
1/24/2024,Groceries,70,86
1/25/2024,Groceries,220,186.83
1/26/2024,Groceries,52,74.34
1/27/2024,Groceries,152,144.61
1/28/2024,Groceries,121,109.31
1/29/2024,Groceries,109,95.39
1/30/2024,Groceries,121,120.82
9/3/2023,Groceries,106,100.3
9/4/2023,Groceries,183,138.21
9/5/2023,Groceries,147,136.82
9/6/2023,Groceries,100,121.27
9/7/2023,Groceries,116,108.2
9/8/2023,Groceries,103,101.15
9/9/2023,Groceries,59,87.22
9/10/2023,Groceries,63,80.46
9/11/2023,Groceries,131,132.5
9/12/2023,Groceries,60,81.18
9/13/2023,Groceries,128,118.58
9/14/2023,Groceries,70,95.65
9/15/2023,Groceries,86,110.83
9/16/2023,Groceries,102,93.06
9/17/2023,Groceries,96,98.59
9/18/2023,Groceries,126,125.4
9/19/2023,Groceries,189,173.87
9/20/2023,Groceries,115,110.47
9/21/2023,Groceries,88,105.74
9/22/2023,Groceries,106,112.35
9/23/2023,Groceries,80,89.35
9/24/2023,Groceries,159,146.52
9/25/2023,Groceries,129,139.07
9/26/2023,Groceries,176,167.19
9/27/2023,Groceries,205,197.4
9/28/2023,Groceries,119,121.98
9/29/2023,Groceries,74,112.72
9/30/2023,Groceries,80,124.43
10/1/2023,Groceries,113,130.94
10/2/2023,Groceries,131,135.76
10/3/2023,Groceries,90,99.99
10/4/2023,Groceries,134,125.48
10/5/2023,Groceries,86,93.7
10/6/2023,Groceries,84,100.84
10/7/2023,Groceries,86,91.41
10/8/2023,Groceries,86,109.5
10/9/2023,Groceries,48,93.17
10/10/2023,Groceries,71,74.82
10/11/2023,Groceries,59,73.79
